Sido,Sigungu,RegistrationMonth,VehicleType,RegisteredCount
부산,금정구,2025-02-01,승용,64641
부산,기장군,2025-02-01,승용,74769
부산,남구,2025-02-01,승용,81669
부산,동구,2025-02-01,승용,45013
부산,동래구,2025-02-01,승용,88254
부산,부산진구,2025-02-01,승용,120289
부산,북구,2025-02-01,승용,87043
부산,사상구,2025-02-01,승용,66499
부산,사하구,2025-02-01,승용,92836
부산,서구,2025-02-01,승용,26319
부산,수영구,2025-02-01,승용,56541
부산,연제구,2025-02-01,승용,113991
부산,영도구,2025-02-01,승용,26392
부산,중구,2025-02-01,승용,34508
부산,해운대구,2025-02-01,승용,142275
대구,군위군,2025-02-01,승용,10001
대구,남구,2025-02-01,승용,47844
대구,달서구,2025-02-01,승용,238646
대구,달성군,2025-02-01,승용,117994
대구,동구,2025-02-01,승용,142291
대구,북구,2025-02-01,승용,169940
대구,서구,2025-02-01,승용,59596
대구,수성구,2025-02-01,승용,197429
대구,중구,2025-02-01,승용,54118
인천,강화군,2025-02-01,승용,27845
인천,남동구,2025-02-01,승용,223503
인천,동구,2025-02-01,승용,20044
인천,미추홀구,2025-02-01,승용,144785
인천,부평구,2025-02-01,승용,204266
인천,서구,2025-02-01,승용,268738
인천,연수구,2025-02-01,승용,210535
인천,옹진군,2025-02-01,승용,8711
인천,중구,2025-02-01,승용,73052
광주,광산구,2025-02-01,승용,174805
광주,남구,2025-02-01,승용,83978
광주,동구,2025-02-01,승용,42194
광주,북구,2025-02-01,승용,174669
광주,서구,2025-02-01,승용,126727
대전,대덕구,2025-02-01,승용,72154
대전,동구,2025-02-01,승용,79497
대전,서구,2025-02-01,승용,185924
대전,유성구,2025-02-01,승용,178151
대전,중구,2025-02-01,승용,83845
울산,남구,2025-02-01,승용,139601
울산,동구,2025-02-01,승용,58604
울산,북구,2025-02-01,승용,110828
울산,울주군,2025-02-01,승용,109629
울산,중구,2025-02-01,승용,91542
세종,세종특별자치시,2025-02-01,승용,179376
경기,가평군,2025-02-01,승용,25693
경기,고양시 덕양구,2025-02-01,승용,174556
경기,고양시 일산동구,2025-02-01,승용,115361
경기,고양시 일산서구,2025-02-01,승용,105358
경기,과천시,2025-02-01,승용,30848
경기,광명시,2025-02-01,승용,90243
경기,광주시,2025-02-01,승용,173519
경기,구리시,2025-02-01,승용,61919
경기,군포시,2025-02-01,승용,87359
경기,김포시,2025-02-01,승용,203404
경기,남양주시,2025-02-01,승용,270426
경기,동두천시,2025-02-01,승용,31911
경기,부천시,2025-02-01,승용,98
경기,부천시 소사구,2025-02-01,승용,73290
경기,부천시 오정구,2025-02-01,승용,51970
경기,부천시 원미구,2025-02-01,승용,128619
경기,성남시 분당구,2025-02-01,승용,179479
경기,성남시 수정구,2025-02-01,승용,71804
경기,성남시 중원구,2025-02-01,승용,63059
경기,수원시 권선구,2025-02-01,승용,183875
경기,수원시 영통구,2025-02-01,승용,143532
경기,수원시 장안구,2025-02-01,승용,98895
경기,수원시 팔달구,2025-02-01,승용,72671
경기,시흥시,2025-02-01,승용,227551
경기,안산시 단원구,2025-02-01,승용,137680
경기,안산시 상록구,2025-02-01,승용,121901
경기,안성시,2025-02-01,승용,95784
경기,안양시 동안구,2025-02-01,승용,118967
경기,안양시 만안구,2025-02-01,승용,75895
경기,양주시,2025-02-01,승용,119079
경기,양평군,2025-02-01,승용,53976
경기,여주시,2025-02-01,승용,53839
경기,연천군,2025-02-01,승용,17700
경기,오산시,2025-02-01,승용,109122
경기,용인시 기흥구,2025-02-01,승용,186359
경기,용인시 수지구,2025-02-01,승용,144744
경기,용인시 처인구,2025-02-01,승용,126225
경기,의왕시,2025-02-01,승용,59014
경기,의정부시,2025-02-01,승용,152964
경기,이천시,2025-02-01,승용,103505
경기,파주시,2025-02-01,승용,216635
경기,평택시,2025-02-01,승용,292686
경기,포천시,2025-02-01,승용,66690
경기,하남시,2025-02-01,승용,123069
경기,화성시,2025-02-01,승용,461634
충북,괴산군,2025-02-01,승용,15484
충북,단양군,2025-02-01,승용,11111
충북,보은군,2025-02-01,승용,12277
충북,영동군,2025-02-01,승용,17624
충북,옥천군,2025-02-01,승용,20238
충북,음성군,2025-02-01,승용,48344
충북,제천시,2025-02-01,승용,55050
충북,증평군,2025-02-01,승용,17382
충북,진천군,2025-02-01,승용,45641
충북,청원군,2025-02-01,승용,8
충북,청주시 상당구,2025-02-01,승용,88119
충북,청주시 서원구,2025-02-01,승용,82343
충북,청주시 청원구,2025-02-01,승용,92161
충북,청주시 흥덕구,2025-02-01,승용,132993
충북,충주시,2025-02-01,승용,95736
충남,공주시,2025-02-01,승용,42528
충남,금산군,2025-02-01,승용,20712
충남,논산시,2025-02-01,승용,45901
충남,당진시,2025-02-01,승용,86981
충남,보령시,2025-02-01,승용,40302
충남,부여군,2025-02-01,승용,23172
충남,서산시,2025-02-01,승용,81993
충남,서천군,2025-02-01,승용,19672
충남,아산시,2025-02-01,승용,175711
충남,예산군,2025-02-01,승용,35292
충남,천안시 동남구,2025-02-01,승용,120019
충남,천안시 서북구,2025-02-01,승용,184163
충남,청양군,2025-02-01,승용,11490
충남,태안군,2025-02-01,승용,24693
충남,홍성군,2025-02-01,승용,43880
전남,강진군,2025-02-01,승용,12490
전남,고흥군,2025-02-01,승용,21148
전남,곡성군,2025-02-01,승용,10783
전남,광양시,2025-02-01,승용,78809
전남,구례군,2025-02-01,승용,9319
전남,나주시,2025-02-01,승용,53274
전남,담양군,2025-02-01,승용,20375
전남,목포시,2025-02-01,승용,82785
전남,무안군,2025-02-01,승용,41323
전남,보성군,2025-02-01,승용,14090
전남,순천시,2025-02-01,승용,124880
전남,신안군,2025-02-01,승용,14353
전남,여수시,2025-02-01,승용,113875
전남,영광군,2025-02-01,승용,21804
전남,영암군,2025-02-01,승용,24597
전남,완도군,2025-02-01,승용,16340
전남,장성군,2025-02-01,승용,19373
전남,장흥군,2025-02-01,승용,13455
전남,진도군,2025-02-01,승용,11311
전남,함평군,2025-02-01,승용,12347
전남,해남군,2025-02-01,승용,24604
전남,화순군,2025-02-01,승용,25950
경북,경산시,2025-02-01,승용,120105
경북,경주시,2025-02-01,승용,119980
경북,고령군,2025-02-01,승용,14501
경북,구미시,2025-02-01,승용,193992
경북,군위군,2025-02-01,승용,19
경북,김천시,2025-02-01,승용,59249
경북,문경시,2025-02-01,승용,27361
경북,봉화군,2025-02-01,승용,11130
경북,상주시,2025-02-01,승용,37304
경북,성주군,2025-02-01,승용,20327
경북,안동시,2025-02-01,승용,65273
경북,영덕군,2025-02-01,승용,12976
경북,영양군,2025-02-01,승용,6097
경북,영주시,2025-02-01,승용,41556
경북,영천시,2025-02-01,승용,45070
경북,예천군,2025-02-01,승용,23280
경북,울릉군,2025-02-01,승용,4383
경북,울진군,2025-02-01,승용,20755
경북,의성군,2025-02-01,승용,19669
경북,청도군,2025-02-01,승용,17959
경북,청송군,2025-02-01,승용,10070
경북,칠곡군,2025-02-01,승용,55942
경북,포항시 남구,2025-02-01,승용,103992
경북,포항시 북구,2025-02-01,승용,130724
경남,거제시,2025-02-01,승용,96642
경남,거창군,2025-02-01,승용,24909
경남,고성군,2025-02-01,승용,19770
경남,김해시,2025-02-01,승용,246989
경남,남해군,2025-02-01,승용,14257
경남,밀양시,2025-02-01,승용,43916
경남,사천시,2025-02-01,승용,48567
경남,산청군,2025-02-01,승용,13813
경남,양산시,2025-02-01,승용,156242
경남,의령군,2025-02-01,승용,10524
경남,진주시,2025-02-01,승용,144651
경남,창녕군,2025-02-01,승용,25233
경남,창원시 마산합포구,2025-02-01,승용,89995
경남,창원시 마산회원구,2025-02-01,승용,96794
경남,창원시 성산구,2025-02-01,승용,147829
경남,창원시 의창구,2025-02-01,승용,115764
경남,창원시 진해구,2025-02-01,승용,87722
경남,통영시,2025-02-01,승용,43058
경남,하동군,2025-02-01,승용,16276
경남,함안군,2025-02-01,승용,33346
경남,함양군,2025-02-01,승용,13742
경남,합천군,2025-02-01,승용,15858
제주,서귀포시,2025-02-01,승용,77668
제주,제주시,2025-02-01,승용,254209
강원,강릉시,2025-02-01,승용,94606
강원,고성군,2025-02-01,승용,11832
강원,동해시,2025-02-01,승용,39962
강원,삼척시,2025-02-01,승용,26466
강원,속초시,2025-02-01,승용,34238
강원,양구군,2025-02-01,승용,8894
강원,양양군,2025-02-01,승용,12615
강원,영월군,2025-02-01,승용,15171
강원,원주시,2025-02-01,승용,162570
강원,인제군,2025-02-01,승용,14642
강원,정선군,2025-02-01,승용,14243
강원,철원군,2025-02-01,승용,17113
강원,춘천시,2025-02-01,승용,122096
강원,태백시,2025-02-01,승용,16267
강원,평창군,2025-02-01,승용,17765
강원,홍천군,2025-02-01,승용,28312
강원,화천군,2025-02-01,승용,9876
강원,횡성군,2025-02-01,승용,19569
전북,고창군,2025-02-01,승용,20350
전북,군산시,2025-02-01,승용,117149
전북,김제시,2025-02-01,승용,34704
전북,남원시,2025-02-01,승용,29855
전북,무주군,2025-02-01,승용,8971
전북,부안군,2025-02-01,승용,19002
전북,순창군,2025-02-01,승용,10554
전북,완주군,2025-02-01,승용,47429
전북,익산시,2025-02-01,승용,115274
전북,임실군,2025-02-01,승용,9792
전북,장수군,2025-02-01,승용,7879
전북,전주시 덕진구,2025-02-01,승용,151866
전북,전주시 완산구,2025-02-01,승용,137250
전북,정읍시,2025-02-01,승용,41310
전북,진안군,2025-02-01,승용,9755
서울,강남구,2025-03-01,승용,218815
서울,강동구,2025-03-01,승용,143209
서울,강북구,2025-03-01,승용,60135
서울,강서구,2025-03-01,승용,167182
서울,관악구,2025-03-01,승용,98521
서울,광진구,2025-03-01,승용,79975
서울,구로구,2025-03-01,승용,114810
서울,금천구,2025-03-01,승용,71509
서울,노원구,2025-03-01,승용,128944
서울,도봉구,2025-03-01,승용,76129
서울,동대문구,2025-03-01,승용,85627
서울,동작구,2025-03-01,승용,94421
서울,마포구,2025-03-01,승용,101533
서울,서대문구,2025-03-01,승용,77177
서울,서초구,2025-03-01,승용,153392
서울,성동구,2025-03-01,승용,81954
서울,성북구,2025-03-01,승용,104827
서울,송파구,2025-03-01,승용,206204
서울,양천구,2025-03-01,승용,126938
서울,영등포구,2025-03-01,승용,118293
서울,용산구,2025-03-01,승용,63380
서울,은평구,2025-03-01,승용,113913
서울,종로구,2025-03-01,승용,39278
서울,중구,2025-03-01,승용,40199
서울,중랑구,2025-03-01,승용,91335
부산,강서구,2025-03-01,승용,68645
부산,금정구,2025-03-01,승용,64579
부산,기장군,2025-03-01,승용,74928
부산,남구,2025-03-01,승용,81515
부산,동구,2025-03-01,승용,44940
부산,동래구,2025-03-01,승용,88292
부산,부산진구,2025-03-01,승용,121300
부산,북구,2025-03-01,승용,86968
부산,사상구,2025-03-01,승용,66358
부산,사하구,2025-03-01,승용,92681
부산,서구,2025-03-01,승용,26360
부산,수영구,2025-03-01,승용,56591
부산,연제구,2025-03-01,승용,114007
부산,영도구,2025-03-01,승용,26334
부산,중구,2025-03-01,승용,34995
부산,해운대구,2025-03-01,승용,142547
대구,군위군,2025-03-01,승용,10043
대구,남구,2025-03-01,승용,47934
대구,달서구,2025-03-01,승용,238361
대구,달성군,2025-03-01,승용,118044
대구,동구,2025-03-01,승용,142346
대구,북구,2025-03-01,승용,169947
대구,서구,2025-03-01,승용,59449
대구,수성구,2025-03-01,승용,197451
대구,중구,2025-03-01,승용,53894
인천,강화군,2025-03-01,승용,27938
인천,남동구,2025-03-01,승용,223187
인천,동구,2025-03-01,승용,19994
인천,미추홀구,2025-03-01,승용,145044
인천,부평구,2025-03-01,승용,203632
인천,서구,2025-03-01,승용,269674
인천,연수구,2025-03-01,승용,210743
인천,옹진군,2025-03-01,승용,8740
인천,중구,2025-03-01,승용,73682
광주,광산구,2025-03-01,승용,174725
광주,남구,2025-03-01,승용,84096
광주,동구,2025-03-01,승용,42124
광주,북구,2025-03-01,승용,174533
광주,서구,2025-03-01,승용,126895
대전,대덕구,2025-03-01,승용,71944
대전,동구,2025-03-01,승용,79417
대전,서구,2025-03-01,승용,186937
대전,유성구,2025-03-01,승용,177709
대전,중구,2025-03-01,승용,83651
울산,남구,2025-03-01,승용,139693
울산,동구,2025-03-01,승용,58632
울산,북구,2025-03-01,승용,110737
울산,울주군,2025-03-01,승용,109779
울산,중구,2025-03-01,승용,91475
세종,세종특별자치시,2025-03-01,승용,179552
경기,가평군,2025-03-01,승용,25677
경기,고양시 덕양구,2025-03-01,승용,174641
경기,고양시 일산동구,2025-03-01,승용,115414
경기,고양시 일산서구,2025-03-01,승용,105366
경기,과천시,2025-03-01,승용,30783
경기,광명시,2025-03-01,승용,90813
경기,광주시,2025-03-01,승용,173569
경기,구리시,2025-03-01,승용,61955
경기,군포시,2025-03-01,승용,87232
경기,김포시,2025-03-01,승용,203573
경기,남양주시,2025-03-01,승용,270618
경기,동두천시,2025-03-01,승용,31909
경기,부천시,2025-03-01,승용,98
경기,부천시 소사구,2025-03-01,승용,73275
경기,부천시 오정구,2025-03-01,승용,52053
경기,부천시 원미구,2025-03-01,승용,128586
경기,성남시 분당구,2025-03-01,승용,179435
경기,성남시 수정구,2025-03-01,승용,71820
경기,성남시 중원구,2025-03-01,승용,63071
경기,수원시 권선구,2025-03-01,승용,183425
경기,수원시 영통구,2025-03-01,승용,143626
경기,수원시 장안구,2025-03-01,승용,98905
경기,수원시 팔달구,2025-03-01,승용,72583
경기,시흥시,2025-03-01,승용,227682
경기,안산시 단원구,2025-03-01,승용,137355
경기,안산시 상록구,2025-03-01,승용,121891
경기,안성시,2025-03-01,승용,96165
경기,안양시 동안구,2025-03-01,승용,119041
경기,안양시 만안구,2025-03-01,승용,76504
경기,양주시,2025-03-01,승용,119380
경기,양평군,2025-03-01,승용,54158
경기,여주시,2025-03-01,승용,53911
경기,연천군,2025-03-01,승용,17770
경기,오산시,2025-03-01,승용,109895
경기,용인시 기흥구,2025-03-01,승용,186635
경기,용인시 수지구,2025-03-01,승용,144852
경기,용인시 처인구,2025-03-01,승용,126833
경기,의왕시,2025-03-01,승용,58984
경기,의정부시,2025-03-01,승용,153355
경기,이천시,2025-03-01,승용,103628
경기,파주시,2025-03-01,승용,217266
경기,평택시,2025-03-01,승용,293372
경기,포천시,2025-03-01,승용,66825
경기,하남시,2025-03-01,승용,123078
경기,화성시,2025-03-01,승용,462892
충북,괴산군,2025-03-01,승용,15482
충북,단양군,2025-03-01,승용,11131
충북,보은군,2025-03-01,승용,12296
충북,영동군,2025-03-01,승용,17617
충북,옥천군,2025-03-01,승용,20344
충북,음성군,2025-03-01,승용,48601
충북,제천시,2025-03-01,승용,55133
충북,증평군,2025-03-01,승용,17397
충북,진천군,2025-03-01,승용,45664
충북,청원군,2025-03-01,승용,8
충북,청주시 상당구,2025-03-01,승용,88313
충북,청주시 서원구,2025-03-01,승용,82119
충북,청주시 청원구,2025-03-01,승용,92285
충북,청주시 흥덕구,2025-03-01,승용,133375
충북,충주시,2025-03-01,승용,95984
충남,공주시,2025-03-01,승용,42591
충남,금산군,2025-03-01,승용,20759
충남,논산시,2025-03-01,승용,45833
충남,당진시,2025-03-01,승용,87148
충남,보령시,2025-03-01,승용,40322
충남,부여군,2025-03-01,승용,23204
충남,서산시,2025-03-01,승용,82101
충남,서천군,2025-03-01,승용,19695
충남,아산시,2025-03-01,승용,176221
충남,예산군,2025-03-01,승용,35420
충남,천안시 동남구,2025-03-01,승용,120157
충남,천안시 서북구,2025-03-01,승용,184609
충남,청양군,2025-03-01,승용,11471
충남,태안군,2025-03-01,승용,24751
충남,홍성군,2025-03-01,승용,44150
전남,강진군,2025-03-01,승용,12536
전남,고흥군,2025-03-01,승용,21208
전남,곡성군,2025-03-01,승용,10826
전남,광양시,2025-03-01,승용,78963
전남,구례군,2025-03-01,승용,9327
전남,나주시,2025-03-01,승용,53443
전남,담양군,2025-03-01,승용,20406
전남,목포시,2025-03-01,승용,82781
전남,무안군,2025-03-01,승용,41567
전남,보성군,2025-03-01,승용,14108
전남,순천시,2025-03-01,승용,125011
전남,신안군,2025-03-01,승용,14523
전남,여수시,2025-03-01,승용,113962
전남,영광군,2025-03-01,승용,21924
전남,영암군,2025-03-01,승용,24611
전남,완도군,2025-03-01,승용,16356
전남,장성군,2025-03-01,승용,19630
전남,장흥군,2025-03-01,승용,13508
전남,진도군,2025-03-01,승용,11324
전남,함평군,2025-03-01,승용,12415
전남,해남군,2025-03-01,승용,24662
전남,화순군,2025-03-01,승용,25976
경북,경산시,2025-03-01,승용,120283
경북,경주시,2025-03-01,승용,120265
경북,고령군,2025-03-01,승용,14532
경북,구미시,2025-03-01,승용,194228
경북,군위군,2025-03-01,승용,19
경북,김천시,2025-03-01,승용,59364
경북,문경시,2025-03-01,승용,27419
경북,봉화군,2025-03-01,승용,11129
경북,상주시,2025-03-01,승용,37370
경북,성주군,2025-03-01,승용,20301
경북,안동시,2025-03-01,승용,65382
경북,영덕군,2025-03-01,승용,13036
경북,영양군,2025-03-01,승용,6114
경북,영주시,2025-03-01,승용,41564
경북,영천시,2025-03-01,승용,45154
경북,예천군,2025-03-01,승용,23384
경북,울릉군,2025-03-01,승용,4416
경북,울진군,2025-03-01,승용,20823
경북,의성군,2025-03-01,승용,19699
경북,청도군,2025-03-01,승용,17937
경북,청송군,2025-03-01,승용,10083
경북,칠곡군,2025-03-01,승용,55923
경북,포항시 남구,2025-03-01,승용,103842
경북,포항시 북구,2025-03-01,승용,130994
경남,거제시,2025-03-01,승용,96870
경남,거창군,2025-03-01,승용,24958
경남,고성군,2025-03-01,승용,19746
경남,김해시,2025-03-01,승용,247621
경남,남해군,2025-03-01,승용,14315
경남,밀양시,2025-03-01,승용,43962
경남,사천시,2025-03-01,승용,48606
경남,산청군,2025-03-01,승용,13845
경남,양산시,2025-03-01,승용,156445
경남,의령군,2025-03-01,승용,10507
경남,진주시,2025-03-01,승용,144769
경남,창녕군,2025-03-01,승용,25275
경남,창원시 마산합포구,2025-03-01,승용,90218
경남,창원시 마산회원구,2025-03-01,승용,96963
경남,창원시 성산구,2025-03-01,승용,148054
경남,창원시 의창구,2025-03-01,승용,115838
경남,창원시 진해구,2025-03-01,승용,87604
경남,통영시,2025-03-01,승용,43086
경남,하동군,2025-03-01,승용,16322
경남,함안군,2025-03-01,승용,33341
경남,함양군,2025-03-01,승용,13831
경남,합천군,2025-03-01,승용,15872
제주,서귀포시,2025-03-01,승용,77688
제주,제주시,2025-03-01,승용,253425
강원,강릉시,2025-03-01,승용,94625
강원,고성군,2025-03-01,승용,11891
강원,동해시,2025-03-01,승용,39929
강원,삼척시,2025-03-01,승용,26503
강원,속초시,2025-03-01,승용,34227
강원,양구군,2025-03-01,승용,8897
강원,양양군,2025-03-01,승용,12621
강원,영월군,2025-03-01,승용,15184
강원,원주시,2025-03-01,승용,162837
강원,인제군,2025-03-01,승용,14588
강원,정선군,2025-03-01,승용,14285
강원,철원군,2025-03-01,승용,17133
강원,춘천시,2025-03-01,승용,122174
강원,태백시,2025-03-01,승용,16263
강원,평창군,2025-03-01,승용,17772
강원,홍천군,2025-03-01,승용,28353
강원,화천군,2025-03-01,승용,9877
강원,횡성군,2025-03-01,승용,19583
전북,고창군,2025-03-01,승용,20371
전북,군산시,2025-03-01,승용,117199
전북,김제시,2025-03-01,승용,34884
전북,남원시,2025-03-01,승용,29924
전북,무주군,2025-03-01,승용,9005
전북,부안군,2025-03-01,승용,19045
전북,순창군,2025-03-01,승용,10567
전북,완주군,2025-03-01,승용,47569
전북,익산시,2025-03-01,승용,115609
전북,임실군,2025-03-01,승용,9818
전북,장수군,2025-03-01,승용,7909
전북,전주시 덕진구,2025-03-01,승용,151560
전북,전주시 완산구,2025-03-01,승용,137147
전북,정읍시,2025-03-01,승용,41409
전북,진안군,2025-03-01,승용,9786
서울,강남구,2025-04-01,승용,218351
서울,강동구,2025-04-01,승용,143721
서울,강북구,2025-04-01,승용,59999
서울,강서구,2025-04-01,승용,167147
서울,관악구,2025-04-01,승용,98608
서울,광진구,2025-04-01,승용,80103
서울,구로구,2025-04-01,승용,114830
서울,금천구,2025-04-01,승용,71531
서울,노원구,2025-04-01,승용,128811
서울,도봉구,2025-04-01,승용,76094
서울,동대문구,2025-04-01,승용,85773
서울,동작구,2025-04-01,승용,94398
서울,마포구,2025-04-01,승용,101419
서울,서대문구,2025-04-01,승용,77177
서울,서초구,2025-04-01,승용,153481
서울,성동구,2025-04-01,승용,81955
서울,성북구,2025-04-01,승용,105212
서울,송파구,2025-04-01,승용,206148
서울,양천구,2025-04-01,승용,126828
서울,영등포구,2025-04-01,승용,118244
서울,용산구,2025-04-01,승용,63412
서울,은평구,2025-04-01,승용,113841
서울,종로구,2025-04-01,승용,39228
서울,중구,2025-04-01,승용,40022
서울,중랑구,2025-04-01,승용,91352
부산,강서구,2025-04-01,승용,68654
부산,금정구,2025-04-01,승용,64515
부산,기장군,2025-04-01,승용,75243
부산,남구,2025-04-01,승용,81588
부산,동구,2025-04-01,승용,44846
부산,동래구,2025-04-01,승용,88338
부산,부산진구,2025-04-01,승용,122209
부산,북구,2025-04-01,승용,86857
부산,사상구,2025-04-01,승용,66283
부산,사하구,2025-04-01,승용,92779
부산,서구,2025-04-01,승용,26434
부산,수영구,2025-04-01,승용,56462
부산,연제구,2025-04-01,승용,114172
부산,영도구,2025-04-01,승용,26327
부산,중구,2025-04-01,승용,35339
부산,해운대구,2025-04-01,승용,142628
대구,군위군,2025-04-01,승용,10024
대구,남구,2025-04-01,승용,47913
대구,달서구,2025-04-01,승용,238120
대구,달성군,2025-04-01,승용,117942
대구,동구,2025-04-01,승용,142152
대구,북구,2025-04-01,승용,169878
대구,서구,2025-04-01,승용,59281
대구,수성구,2025-04-01,승용,197020
대구,중구,2025-04-01,승용,53607
인천,강화군,2025-04-01,승용,27922
인천,남동구,2025-04-01,승용,222955
인천,동구,2025-04-01,승용,19847
인천,미추홀구,2025-04-01,승용,144929
인천,부평구,2025-04-01,승용,202922
인천,서구,2025-04-01,승용,270142
인천,연수구,2025-04-01,승용,211075
인천,옹진군,2025-04-01,승용,8746
인천,중구,2025-04-01,승용,73970
광주,광산구,2025-04-01,승용,174864
광주,남구,2025-04-01,승용,84218
광주,동구,2025-04-01,승용,42016
광주,북구,2025-04-01,승용,174440
광주,서구,2025-04-01,승용,126705
대전,대덕구,2025-04-01,승용,71804
대전,동구,2025-04-01,승용,79418
대전,서구,2025-04-01,승용,187300
대전,유성구,2025-04-01,승용,177808
대전,중구,2025-04-01,승용,83627
울산,남구,2025-04-01,승용,139786
울산,동구,2025-04-01,승용,58638
울산,북구,2025-04-01,승용,110900
울산,울주군,2025-04-01,승용,109983
울산,중구,2025-04-01,승용,91534
세종,세종특별자치시,2025-04-01,승용,179632
경기,가평군,2025-04-01,승용,25709
경기,고양시 덕양구,2025-04-01,승용,174511
경기,고양시 일산동구,2025-04-01,승용,115286
경기,고양시 일산서구,2025-04-01,승용,105221
경기,과천시,2025-04-01,승용,30586
경기,광명시,2025-04-01,승용,91000
경기,광주시,2025-04-01,승용,173498
경기,구리시,2025-04-01,승용,61858
경기,군포시,2025-04-01,승용,86950
경기,김포시,2025-04-01,승용,203621
경기,남양주시,2025-04-01,승용,270473
경기,동두천시,2025-04-01,승용,31940
경기,부천시,2025-04-01,승용,98
경기,부천시 소사구,2025-04-01,승용,73184
경기,부천시 오정구,2025-04-01,승용,52310
경기,부천시 원미구,2025-04-01,승용,128547
경기,성남시 분당구,2025-04-01,승용,179342
경기,성남시 수정구,2025-04-01,승용,71752
경기,성남시 중원구,2025-04-01,승용,62972
경기,수원시 권선구,2025-04-01,승용,184284
경기,수원시 영통구,2025-04-01,승용,144310
경기,수원시 장안구,2025-04-01,승용,98762
경기,수원시 팔달구,2025-04-01,승용,72450
경기,시흥시,2025-04-01,승용,227834
경기,안산시 단원구,2025-04-01,승용,137297
경기,안산시 상록구,2025-04-01,승용,121928
경기,안성시,2025-04-01,승용,96381
경기,안양시 동안구,2025-04-01,승용,119496
경기,안양시 만안구,2025-04-01,승용,76686
경기,양주시,2025-04-01,승용,119692
경기,양평군,2025-04-01,승용,54224
경기,여주시,2025-04-01,승용,54012
경기,연천군,2025-04-01,승용,17815
경기,오산시,2025-04-01,승용,110251
경기,용인시 기흥구,2025-04-01,승용,186365
경기,용인시 수지구,2025-04-01,승용,144672
경기,용인시 처인구,2025-04-01,승용,127695
경기,의왕시,2025-04-01,승용,59047
경기,의정부시,2025-04-01,승용,153544
경기,이천시,2025-04-01,승용,103732
경기,파주시,2025-04-01,승용,217690
경기,평택시,2025-04-01,승용,293657
경기,포천시,2025-04-01,승용,66913
경기,하남시,2025-04-01,승용,123063
경기,화성시,2025-04-01,승용,463687
충북,괴산군,2025-04-01,승용,15490
충북,단양군,2025-04-01,승용,11101
충북,보은군,2025-04-01,승용,12300
충북,영동군,2025-04-01,승용,17593
충북,옥천군,2025-04-01,승용,20475
충북,음성군,2025-04-01,승용,48771
충북,제천시,2025-04-01,승용,55193
충북,증평군,2025-04-01,승용,17439
충북,진천군,2025-04-01,승용,45730
충북,청원군,2025-04-01,승용,8
충북,청주시 상당구,2025-04-01,승용,88332
충북,청주시 서원구,2025-04-01,승용,81883
충북,청주시 청원구,2025-04-01,승용,92276
충북,청주시 흥덕구,2025-04-01,승용,133750
충북,충주시,2025-04-01,승용,96004
충남,공주시,2025-04-01,승용,42620
충남,금산군,2025-04-01,승용,20794
충남,논산시,2025-04-01,승용,45943
충남,당진시,2025-04-01,승용,87308
충남,보령시,2025-04-01,승용,40241
충남,부여군,2025-04-01,승용,23235
충남,서산시,2025-04-01,승용,82109
충남,서천군,2025-04-01,승용,19744
충남,아산시,2025-04-01,승용,176475
충남,예산군,2025-04-01,승용,35434
충남,천안시 동남구,2025-04-01,승용,120229
충남,천안시 서북구,2025-04-01,승용,184833
충남,청양군,2025-04-01,승용,11485
충남,태안군,2025-04-01,승용,24795
충남,홍성군,2025-04-01,승용,44263
전남,강진군,2025-04-01,승용,12567
전남,고흥군,2025-04-01,승용,21321
전남,곡성군,2025-04-01,승용,10856
전남,광양시,2025-04-01,승용,79156
전남,구례군,2025-04-01,승용,9365
전남,나주시,2025-04-01,승용,53620
전남,담양군,2025-04-01,승용,20438
전남,목포시,2025-04-01,승용,82678
전남,무안군,2025-04-01,승용,41839
전남,보성군,2025-04-01,승용,14162
전남,순천시,2025-04-01,승용,125101
전남,신안군,2025-04-01,승용,14563
전남,여수시,2025-04-01,승용,113888
전남,영광군,2025-04-01,승용,22011
전남,영암군,2025-04-01,승용,24615
전남,완도군,2025-04-01,승용,16363
전남,장성군,2025-04-01,승용,19791
전남,장흥군,2025-04-01,승용,13544
전남,진도군,2025-04-01,승용,11346
전남,함평군,2025-04-01,승용,12415
전남,해남군,2025-04-01,승용,24723
전남,화순군,2025-04-01,승용,26046
경북,경산시,2025-04-01,승용,120241
경북,경주시,2025-04-01,승용,120420
경북,고령군,2025-04-01,승용,14547
경북,구미시,2025-04-01,승용,194369
경북,군위군,2025-04-01,승용,19
경북,김천시,2025-04-01,승용,59430
경북,문경시,2025-04-01,승용,27379
경북,봉화군,2025-04-01,승용,11147
경북,상주시,2025-04-01,승용,37447
경북,성주군,2025-04-01,승용,20317
경북,안동시,2025-04-01,승용,65610
경북,영덕군,2025-04-01,승용,13076
경북,영양군,2025-04-01,승용,6115
경북,영주시,2025-04-01,승용,41553
경북,영천시,2025-04-01,승용,45122
경북,예천군,2025-04-01,승용,23388
경북,울릉군,2025-04-01,승용,4418
경북,울진군,2025-04-01,승용,20897
경북,의성군,2025-04-01,승용,19760
경북,청도군,2025-04-01,승용,17939
경북,청송군,2025-04-01,승용,10096
경북,칠곡군,2025-04-01,승용,55799
경북,포항시 남구,2025-04-01,승용,103756
경북,포항시 북구,2025-04-01,승용,131088
